,Tract,County,Urban,Total_Population,Housing_Units,High_Share_Group,Total_Group_Quarters,Percent_Group_Quarters,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,Low_Income_Flag,Total_Poverty_Rate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,Total_Low_Income,Total_Kids,Total_Seniors,Total_White,Total_Black,Total_Asian,Total_NHOPI,Total_AIAN,Total_OMulti,Total_Hispanic,Total_No_Vehicle,Total_SNAP,Population_Size
4446,36103170101,Suffolk,1,2197,820,0,132,6.01,0,0,0,0,0,1,15.8,61833,0,0,0,0,0,0,0,0,72,395,72,30,136,30,395,17.98,136,6.19,57,2.59,174,7.91,328,14.91,8,0.35,3,0.12,0,0,0,0,57,2.6,62,2.8,8,1.03,20,2.38,72,3.28,30,1.37,0,0,69,3.14,70,3.2,1,0.06,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688,406,389,1460,229,14,0,4,490,746,52,147,Medium Population
4447,36103170201,Suffolk,1,5748,2414,0,34,0.59,0,0,0,0,0,0,11.1,102865,1,1,1,1,1,0,0,0,3223,4827,3223,332,708,332,4827,83.98,708,12.32,966,16.81,1238,21.54,4583,79.73,25,0.43,38,0.66,21,0.37,2,0.03,158,2.75,345,6,65,2.69,42,1.73,3223,56.08,332,5.77,591,10.28,886,15.42,3058,53.21,15,0.26,20,0.35,13,0.23,2,0.03,114,1.99,219,3.81,29,1.21,29,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190,1132,1530,5395,46,47,22,2,236,482,101,52,Large Population
4448,36103170202,Suffolk,0,4029,1842,0,114,2.83,0,0,0,0,1,0,5.9,88750,0,0,0,0,0,0,0,1,0,0,,0,0,,3632,90.14,637,15.81,507,12.57,1321,32.8,3256,80.82,102,2.54,30,0.74,2,0.05,6,0.14,236,5.86,335,8.31,100,5.44,87,4.73,2332,57.87,316,7.85,306,7.58,901,22.37,2192,54.41,39,0.96,21,0.52,1,0.03,1,0.02,78,1.93,120,2.98,40,2.15,57,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,704,596,1389,3555,131,33,2,9,299,408,115,99,Large Population
4449,36103180300,Suffolk,0,2392,1128,0,0,0,0,0,0,0,0,0,3.5,113125,0,0,0,0,0,0,0,0,,,,,,,1846,77.17,59,2.46,303,12.65,565,23.64,1742,72.85,23,0.94,10,0.4,0,0,9,0.38,62,2.59,82,3.44,13,1.2,45,4.02,943,39.41,19,0.78,120,5.03,352,14.72,905,37.82,12,0.48,3,0.12,0,0,1,0.06,22,0.94,27,1.13,2,0.14,24,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,411,675,2258,28,10,0,21,75,116,29,62,Medium Population
4450,36103190401,Suffolk,1,7953,2252,0,1084,13.63,0,0,0,0,1,0,15.5,86842,1,1,1,1,1,0,0,1,5317,6882,5317,1653,2332,1653,6882,86.53,2332,29.32,1519,19.09,702,8.82,4315,54.26,1219,15.32,55,0.7,3,0.04,93,1.17,1197,15.05,2268,28.52,201,8.92,227,10.1,5317,66.86,1653,20.79,1296,16.29,392,4.92,3363,42.28,872,10.97,50,0.63,3,0.04,73,0.92,955,12.01,1860,23.38,64,2.86,172,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837,1651,786,4866,1521,60,3,101,1402,2661,159,227,Large Population
4451,36103190402,Suffolk,1,2752,890,0,216,7.85,0,0,0,0,0,0,17.1,89219,1,1,1,1,1,0,0,0,2593,2734,2593,562,599,562,2734,99.35,599,21.78,644,23.39,454,16.51,2329,84.63,134,4.88,32,1.15,6,0.22,13,0.47,220,7.99,372,13.52,42,4.73,60,6.71,2593,94.24,562,20.4,621,22.56,446,16.19,2211,80.35,131,4.76,31,1.12,3,0.13,13,0.47,204,7.42,327,11.89,41,4.59,57,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,646,455,2346,135,32,6,13,220,375,39,57,Medium Population
4452,36103190403,Suffolk,1,3702,1384,0,87,2.35,0,0,0,0,0,0,6.4,93949,1,1,1,1,1,0,0,0,1263,2698,1263,290,637,290,2698,72.89,637,17.19,608,16.42,393,10.62,2283,61.68,29,0.77,16,0.44,0,0,8,0.22,362,9.79,717,19.37,43,3.1,76,5.51,1263,34.13,290,7.83,255,6.88,228,6.16,1103,29.8,15,0.39,13,0.36,0,0,3,0.09,129,3.49,240,6.49,14,1.01,39,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034,780,600,3107,75,31,0,10,479,1084,132,124,Large Population
4453,36103190502,Suffolk,1,2537,998,0,33,1.3,0,0,0,0,0,0,8,125313,1,1,1,1,1,0,0,0,719,1710,719,156,316,156,1710,67.39,316,12.47,391,15.43,273,10.77,1432,56.46,105,4.15,22,0.88,13,0.51,13,0.51,123,4.86,337,13.27,30,2.97,24,2.36,719,28.33,156,6.14,174,6.86,108,4.24,606,23.89,51,2.03,8,0.32,5,0.21,1,0.04,47,1.84,128,5.06,15,1.46,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,554,408,2153,113,35,13,26,197,495,51,38,Medium Population
4454,36103190503,Suffolk,1,3368,1247,0,12,0.36,0,0,0,0,0,0,1.7,131964,1,1,1,1,1,0,0,0,2569,3293,2569,465,494,465,3293,97.77,494,14.67,818,24.29,476,14.12,3088,91.68,35,1.04,23,0.69,1,0.03,2,0.06,144,4.28,246,7.3,13,1.01,41,3.27,2569,76.28,465,13.82,633,18.78,364,10.8,2400,71.25,28,0.84,16,0.47,1,0.03,2,0.06,122,3.62,201,5.98,13,1.01,32,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,834,487,3161,35,24,1,2,145,249,10,37,Large Population
4455,36103190504,Suffolk,1,1846,692,0,25,1.35,0,0,0,0,0,0,3.5,150125,1,1,1,1,1,0,0,0,1450,1795,1450,149,174,149,1795,97.21,174,9.45,411,22.26,288,15.59,1675,90.73,10,0.53,20,1.08,0,0,9,0.49,81,4.39,112,6.04,28,3.99,0,0,1450,78.57,149,8.05,340,18.43,216,11.72,1353,73.29,6,0.35,17,0.91,0,0,5,0.27,69,3.75,85,4.61,18,2.66,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,421,298,1724,11,20,0,9,82,115,27,0,Medium Population
4456,36103190601,Suffolk,1,4438,1803,0,8,0.18,0,0,0,0,0,0,3,111371,1,1,1,1,1,0,0,0,4438,4438,4438,724,724,724,4438,100,724,16.3,951,21.43,820,18.48,4105,92.5,70,1.58,58,1.31,0,0,5,0.11,200,4.51,394,8.88,32,1.75,99,5.5,4438,100,724,16.3,951,21.43,820,18.48,4105,92.5,70,1.58,58,1.31,0,0,5,0.11,200,4.51,394,8.88,32,1.75,99,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,951,820,4105,70,58,0,5,200,394,30,100,Large Population
4457,36103190603,Suffolk,1,4566,1721,0,58,1.27,0,0,0,0,0,0,9.1,86833,1,1,1,1,1,0,0,0,1042,3174,1042,282,883,282,3174,69.51,883,19.34,660,14.45,487,10.66,2651,58.07,35,0.77,10,0.23,5,0.1,7,0.15,465,10.18,819,17.93,85,4.93,67,3.88,1042,22.83,282,6.17,191,4.18,212,4.65,915,20.03,5,0.11,5,0.12,0,0,2,0.05,115,2.52,211,4.62,31,1.79,24,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462,971,637,3752,64,23,6,10,711,1329,122,103,Large Population
4458,36103190604,Suffolk,1,4394,1616,0,12,0.27,0,0,0,0,0,0,4.9,105625,1,1,1,1,1,0,0,0,1771,3520,1771,322,637,322,3520,80.12,637,14.5,793,18.04,508,11.57,3029,68.93,43,0.98,31,0.7,8,0.19,8,0.17,402,9.16,938,21.35,32,1.97,71,4.38,1771,40.3,322,7.34,383,8.72,261,5.95,1505,34.25,28,0.63,19,0.43,5,0.1,2,0.05,212,4.83,452,10.28,22,1.35,36,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764,998,640,3806,45,46,9,14,474,1147,32,93,Large Population
4459,36103190704,Suffolk,0,3141,1331,0,7,0.22,0,0,0,0,0,0,6.2,111250,0,0,0,0,0,0,0,0,,,,,,,2902,92.38,605,19.27,519,16.52,580,18.48,2389,76.05,264,8.41,46,1.46,1,0.03,4,0.13,198,6.29,311,9.91,35,2.61,46,3.49,2351,74.84,515,16.39,432,13.76,443,14.11,1935,61.61,201,6.4,42,1.35,1,0.03,1,0.04,170,5.41,255,8.1,18,1.39,37,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,551,652,2597,265,47,1,6,225,360,32,45,Large Population
4460,36103190705,Suffolk,1,4163,1509,0,184,4.42,0,0,0,0,1,0,10.8,131250,1,1,1,1,1,0,0,1,4130,4163,4130,1186,1193,1186,4163,100,1193,28.65,865,20.78,589,14.15,3039,73,100,2.4,42,1.01,10,0.24,559,13.43,413,9.92,1105,26.54,116,7.66,92,6.07,4130,99.21,1186,28.49,864,20.74,573,13.77,3009,72.28,100,2.4,42,1.01,10,0.24,559,13.43,410,9.86,1104,26.51,114,7.58,90,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099,865,589,3039,100,42,10,559,413,1105,135,93,Large Population
4461,36103190706,Suffolk,1,4794,1817,0,15,0.31,0,0,0,0,0,0,10.4,100694,1,1,1,1,1,0,0,0,3873,4561,3873,871,1035,871,4561,95.14,1035,21.59,973,20.3,714,14.9,4080,85.1,153,3.19,67,1.41,4,0.08,12,0.25,245,5.11,915,19.09,85,4.7,41,2.26,3873,80.79,871,18.17,838,17.47,615,12.83,3494,72.87,115,2.39,54,1.14,4,0.08,11,0.23,195,4.08,715,14.92,81,4.44,35,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039,1012,749,4284,171,75,4,12,248,996,91,43,Large Population
4462,36103190707,Suffolk,0,4669,1968,0,0,0,0,0,0,0,1,0,6.5,123438,0,0,0,0,0,0,0,1,,,,,,,4669,100,568,12.16,982,21.03,907,19.43,4403,94.3,35,0.75,56,1.2,3,0.06,10,0.21,162,3.47,383,8.2,111,5.62,0,0,4552,97.5,547,11.71,961,20.59,872,18.68,4291,91.91,34,0.73,55,1.18,3,0.06,10,0.21,159,3.41,378,8.1,103,5.24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606,982,907,4403,35,56,3,10,162,383,105,0,Large Population
4463,36103190708,Suffolk,1,2020,928,0,6,0.3,0,0,0,0,0,0,6.5,155417,1,1,1,1,1,0,0,0,662,1371,662,65,168,65,1371,67.87,168,8.3,294,14.57,320,15.86,1331,65.91,4,0.21,21,1.04,0,0,2,0.1,12,0.6,74,3.67,29,3.14,3,0.35,662,32.78,65,3.22,157,7.75,159,7.86,647,32.05,1,0.05,10,0.51,0,0,0,0,3,0.16,14,0.69,13,1.37,2,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,385,467,1948,12,32,0,2,26,141,46,5,Medium Population
4464,36103190800,Suffolk,1,3109,1263,0,255,8.2,0,0,0,0,0,0,5.2,118581,0,1,0,1,0,0,0,0,276,999,276,43,161,43,999,32.15,161,5.17,166,5.33,251,8.07,891,28.65,61,1.97,19,0.62,0,0,0,0.01,28,0.9,100,3.21,18,1.46,0,0,276,8.89,43,1.39,40,1.29,88,2.83,259,8.35,1,0.03,9,0.3,0,0,0,0,6,0.21,16,0.52,5,0.43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,488,823,2544,307,55,6,20,177,503,56,0,Large Population
4465,36103200901,Suffolk,1,1083,533,0,0,0,0,0,0,0,0,0,12.7,124583,0,1,0,1,0,0,0,0,216,550,216,55,113,55,550,50.75,113,10.45,67,6.16,213,19.66,529,48.82,2,0.18,8,0.71,0,0,0,0,11,1.04,48,4.39,19,3.52,0,0,216,19.96,55,5.11,28,2.61,87,8.07,213,19.7,1,0.09,2,0.14,0,0,0,0,0,0.02,17,1.53,5,0.88,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,153,366,1004,8,12,0,0,59,128,39,0,Medium Population
4466,36103200902,Suffolk,1,6410,2624,0,62,0.97,0,0,0,0,0,0,10,153750,1,1,1,1,1,0,0,0,4193,5562,4193,816,1116,816,5562,86.77,1116,17.41,1125,17.56,994,15.5,4755,74.18,236,3.69,80,1.25,13,0.2,46,0.71,432,6.74,1001,15.62,63,2.42,33,1.25,4193,65.42,816,12.73,843,13.15,779,12.15,3755,58.58,110,1.71,64,1.01,12,0.19,29,0.45,223,3.48,671,10.47,30,1.14,25,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279,1278,1180,5540,258,84,13,47,468,1179,108,46,Large Population
4467,36103201001,Suffolk,1,6592,2318,0,0,0,0,0,0,0,0,0,11.5,102975,1,1,1,1,1,0,0,0,6592,6592,6592,1318,1318,1318,6592,100,1318,19.99,1438,21.81,813,12.33,5490,83.28,109,1.65,101,1.53,1,0.02,47,0.71,844,12.8,2410,36.56,44,1.88,62,2.69,6592,100,1318,19.99,1438,21.81,813,12.33,5490,83.28,109,1.65,101,1.53,1,0.02,47,0.71,844,12.8,2410,36.56,44,1.88,62,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1497,1438,813,5490,109,101,1,47,844,2410,52,72,Large Population
4468,36103201003,Suffolk,0,4046,1513,0,8,0.2,0,0,0,0,1,0,6.7,114286,0,0,0,0,0,0,0,1,,,,,,,3576,88.39,677,16.74,768,18.98,577,14.25,2724,67.32,241,5.95,55,1.37,0,0,28,0.69,528,13.05,1339,33.11,136,8.96,155,10.25,1809,44.72,307,7.58,415,10.26,245,6.05,1473,36.4,68,1.68,24,0.6,0,0,6,0.15,238,5.89,707,17.47,50,3.32,77,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,840,727,3160,253,57,0,28,548,1406,148,152,Large Population
4469,36103201004,Suffolk,1,3326,1422,0,56,1.68,0,0,0,0,0,0,3.3,96632,1,1,1,1,1,0,0,0,2043,2762,2043,186,256,186,2762,83.04,256,7.69,468,14.08,593,17.84,2523,75.85,62,1.87,23,0.69,2,0.06,5,0.16,147,4.41,408,12.27,55,3.86,28,1.94,2043,61.41,186,5.59,340,10.22,438,13.18,1853,55.72,49,1.46,15,0.44,0,0.01,4,0.12,121,3.65,309,9.28,42,2.94,20,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,562,683,3003,94,30,2,7,190,537,73,32,Large Population
4470,36103201100,Suffolk,1,6415,1347,0,665,10.37,0,1,0,0,0,1,13.9,69787,0,1,0,1,0,0,0,0,93,3972,93,68,1388,68,3972,61.92,1388,21.64,974,15.19,323,5.04,2391,37.28,587,9.14,87,1.36,1,0.02,51,0.8,855,13.33,2266,35.32,28,2.08,63,4.69,93,1.46,68,1.06,28,0.44,5,0.07,57,0.89,18,0.28,2,0.03,0,0,0,0,16,0.25,26,0.41,0,0,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429,1643,515,3624,859,153,2,56,1721,3896,101,112,Large Population
4471,36105950100,Sullivan,0,3557,1464,0,6,0.17,0,0,0,0,0,0,10.1,77285,0,0,0,0,0,0,0,0,147,147,,46,46,,3557,100,886,24.9,794,22.32,585,16.45,3399,95.56,54,1.52,21,0.59,0,0,9,0.25,74,2.08,129,3.63,72,4.92,201,13.7,3557,100,886,24.9,794,22.32,585,16.45,3399,95.56,54,1.52,21,0.59,0,0,9,0.25,74,2.08,129,3.63,72,4.92,201,13.7,147,4.15,46,1.28,25,0.69,32,0.9,141,3.96,1,0.02,1,0.04,0,0,0,0,4,0.12,4,0.1,5,0.34,10,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,814,794,585,3399,54,21,0,9,74,129,64,180,Large Population
4472,36105950200,Sullivan,0,3775,1596,0,16,0.42,0,0,0,0,0,0,12.6,76000,0,0,0,0,0,0,0,0,,,,,,,2518,66.7,555,14.7,533,14.12,517,13.71,2319,61.44,44,1.17,28,0.74,0,0,18,0.48,108,2.87,202,5.34,96,6,42,2.63,1937,51.31,454,12.02,420,11.13,395,10.46,1770,46.89,36,0.95,25,0.66,0,0,13,0.35,92,2.45,153,4.06,71,4.47,32,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,823,719,3423,107,51,0,26,168,322,137,60,Large Population
4473,36105950300,Sullivan,0,1381,607,0,21,1.52,0,0,0,0,0,0,5.8,78162,0,0,0,0,0,0,0,0,,,,,,,1381,100,237,17.18,265,19.19,285,20.64,1294,93.7,32,2.32,12,0.87,3,0.22,2,0.14,38,2.75,48,3.48,48,7.84,43,7.07,1381,100,237,17.18,265,19.19,285,20.64,1294,93.7,32,2.32,12,0.87,3,0.22,2,0.14,38,2.75,48,3.48,48,7.84,43,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,265,285,1294,32,12,3,2,38,48,41,37,Medium Population
4474,36105950400,Sullivan,0,3057,1288,0,93,3.04,0,0,0,0,0,0,7,74625,0,0,0,0,0,0,0,0,,,,,,,2749,89.94,449,14.67,562,18.37,509,16.66,2628,85.98,25,0.82,39,1.28,0,0,4,0.13,53,1.72,91,2.97,70,5.47,103,7.96,2573,84.16,402,13.15,527,17.23,476,15.55,2467,80.7,22,0.72,36,1.18,0,0,4,0.13,44,1.43,83,2.71,68,5.27,97,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,612,577,2890,35,54,0,4,74,126,68,113,Large Population
4475,36105950500,Sullivan,0,3264,1279,0,275,8.43,0,0,0,0,0,0,13.8,67414,0,0,0,0,0,0,0,0,,,,,,,2357,72.23,751,23,425,13.02,387,11.86,2040,62.5,110,3.38,31,0.95,1,0.03,10,0.31,165,5.07,343,10.5,90,7.01,212,16.59,1865,57.15,604,18.52,351,10.76,261,8.01,1588,48.66,95,2.91,26,0.81,1,0.03,8,0.23,147,4.5,288,8.83,66,5.16,166,12.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,590,605,2719,186,54,1,21,283,484,193,285,Large Population
4476,36105950600,Sullivan,0,1809,737,0,33,1.82,0,0,0,0,0,0,6.7,70179,0,0,0,0,0,0,0,0,,,,,,,1809,100,510,28.21,359,19.85,283,15.64,1612,89.11,85,4.7,20,1.11,0,0,5,0.28,87,4.81,225,12.44,49,6.68,21,2.81,1809,99.99,510,28.2,359,19.84,283,15.64,1612,89.1,85,4.7,20,1.11,0,0,5,0.28,87,4.81,225,12.44,49,6.68,21,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,359,283,1612,85,20,0,5,87,225,32,18,Medium Population
4477,36105950700,Sullivan,1,4812,1867,0,159,3.3,1,1,1,1,1,1,19.5,46920,1,1,1,1,1,0,0,1,1099,2819,1099,655,1560,655,2819,58.59,1560,32.42,675,14.02,439,9.12,2143,44.53,315,6.54,41,0.84,0,0,13,0.27,308,6.41,556,11.56,200,10.7,251,13.47,1099,22.83,655,13.6,266,5.52,151,3.13,925,19.23,56,1.17,13,0.27,0,0,4,0.08,100,2.08,169,3.51,94,5.02,101,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162,1193,674,3364,652,77,1,29,689,1153,347,350,Large Population
4478,36105950800,Sullivan,0,4370,1541,0,364,8.33,0,0,0,0,0,1,20.6,48618,0,0,0,0,0,0,0,0,,,,,,,4086,93.5,1717,39.28,1043,23.87,470,10.75,3448,78.9,288,6.6,78,1.79,1,0.02,20,0.46,250,5.73,526,12.05,89,5.78,366,23.74,3589,82.13,1529,34.99,970,22.2,412,9.42,3012,68.93,268,6.12,67,1.52,0,0,19,0.45,223,5.11,468,10.7,85,5.5,340,22.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1112,508,3659,322,99,1,20,269,563,106,404,Large Population
4479,36105950900,Sullivan,0,3119,1008,0,9,0.29,0,0,0,1,1,1,38.1,39173,0,0,0,0,0,0,0,1,,,,,,,2362,75.73,1374,44.04,759,24.35,189,6.07,1645,52.76,263,8.45,29,0.93,6,0.19,13,0.42,405,12.99,737,23.64,109,10.86,153,15.17,1060,33.98,469,15.03,263,8.44,118,3.79,837,26.85,108,3.46,20,0.65,0,0,6,0.21,88,2.82,176,5.65,2,0.2,77,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763,1078,238,2193,378,31,6,19,492,887,111,190,Large Population
4480,36105951000,Sullivan,0,2291,968,0,4,0.17,0,0,0,0,0,1,19.6,61806,0,0,0,0,0,0,0,0,,,,,,,1153,50.33,506,22.07,246,10.73,112,4.88,890,38.86,145,6.32,11,0.5,3,0.13,7,0.3,97,4.22,232,10.12,64,6.65,73,7.52,558,24.38,251,10.96,108,4.73,52,2.27,449,19.61,58,2.54,7,0.31,3,0.12,3,0.13,38,1.67,100,4.34,32,3.36,36,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,565,258,1616,305,32,4,21,313,729,134,151,Medium Population
4481,36105951100,Sullivan,0,3090,708,0,1302,42.14,0,0,0,0,0,1,14.5,61875,0,0,0,0,0,0,0,0,,,,,,,2672,86.48,1040,33.65,317,10.26,229,7.41,1635,52.92,782,25.32,26,0.83,0,0,14,0.45,215,6.97,502,16.23,46,6.56,85,11.99,2151,69.61,821,26.57,270,8.74,194,6.29,1380,44.67,572,18.51,21,0.68,0,0,12,0.38,165,5.35,401,12.99,41,5.85,74,10.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,438,263,1916,848,29,0,14,283,644,47,90,Large Population
4482,36105951200,Sullivan,0,7675,2942,0,38,0.5,0,0,0,0,0,0,7.9,88292,0,0,0,0,0,0,0,0,,,,,,,6245,81.37,1207,15.72,1561,20.33,664,8.65,5705,74.33,224,2.92,64,0.83,0,0,26,0.34,227,2.96,515,6.7,87,2.95,285,9.7,5275,68.73,908,11.83,1332,17.36,536,6.99,4829,62.92,183,2.38,59,0.77,0,0,19,0.24,186,2.42,434,5.65,48,1.62,237,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596,1879,860,6949,280,83,0,38,325,662,131,297,Large Population
4483,36105951300,Sullivan,0,4410,1796,0,18,0.41,0,0,0,0,0,0,6.6,83536,0,0,0,0,0,0,0,0,,,,,,,4138,93.83,818,18.56,882,20,599,13.59,3781,85.73,137,3.1,53,1.2,0,0,18,0.4,150,3.4,344,7.79,55,3.09,102,5.68,3885,88.09,764,17.32,817,18.53,559,12.69,3556,80.64,124,2.81,51,1.15,0,0,15,0.34,139,3.15,323,7.33,49,2.74,96,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723,938,657,4029,149,54,0,18,160,365,44,100,Large Population
4484,36105951500,Sullivan,0,2394,829,0,172,7.18,0,0,0,1,1,1,24,41823,0,0,0,0,0,0,0,1,,,,,,,2108,88.07,1248,52.15,667,27.88,246,10.26,1691,70.64,208,8.67,20,0.84,0,0.02,11,0.44,179,7.46,304,12.69,128,15.46,127,15.3,1510,63.09,876,36.57,509,21.25,168,7.02,1292,53.95,89,3.74,18,0.74,0,0,7,0.29,105,4.38,151,6.29,96,11.56,85,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405,733,285,1923,236,21,1,11,202,365,153,150,Medium Population
4485,36105951600,Sullivan,0,3152,1216,0,175,5.55,0,0,0,1,1,1,17.9,55293,0,0,0,0,0,0,0,1,,,,,,,3152,100,1181,37.46,820,26.02,441,13.99,2409,76.43,364,11.55,42,1.33,1,0.03,18,0.57,318,10.09,623,19.77,386,31.77,337,27.75,3026,96.01,1115,35.36,774,24.56,433,13.73,2352,74.61,327,10.38,40,1.28,1,0.03,17,0.55,289,9.16,569,18.05,360,29.64,325,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371,820,441,2409,364,42,1,18,318,623,401,348,Large Population
